year,activity,gross_output_share,tornqvist_weight_from_published_gross_output,implicit_exact_weight,difference_percentage_points,sector_ptf,contribution
2010,"Electricidad, gas y agua",0.03268582186258743,0.032888570969532877,0.03288800010577879,-0.00005708637540874362,-1.781737834070235,-0.05859779407537196
2010,Construcción,0.08593667557311518,0.08908630606730825,0.08908629513838523,-0.0000010928923016573222,-4.045150293251145,-0.36036745290369704
2010,"Comercio, hoteles y restaurantes",0.12074991452342058,0.12095640805744254,0.12095641600084195,7.943399410459406e-7,-0.6030235193831022,-0.07293956366879428
2010,Transporte y comunicaciones,0.08800921880738011,0.08799970800479688,0.08799861290631321,-0.00010950984836721744,1.395843991272702,0.12283233506560974
2010,Finanzas e inmobiliarias,0.14931914211061725,0.14866886032954396,0.14866997020260345,0.0001109873059484956,-0.8755149188567843,-0.1301627768983729
2010,Servicios sociales,0.15358980528224156,0.15346179091765322,0.1534618007142608,9.796607580714323e-7,0.1625002093923058,0.024937574749787684
2011,Agricultura,0.054667831506582665,0.05563405040528557,0.05563406024555309,9.840267517491341e-7,1.048826208660588,0.058350460479738187
2011,Minería,0.08628456350330217,0.07696515317377031,0.07696517583345475,0.000002265968443437849,0.6739551271593776,0.05187107486567984
2011,Manufactura,0.24534609860117731,0.24540475414679414,0.24540302244242762,-0.0001731704366514375,-0.3094782491891603,-0.0759468977312107
2011,"Electricidad, gas y agua",0.03044328185958636,0.03156455186108689,0.03156455695755184,5.096464944509549e-7,-1.885836348836071,-0.05952558884545776
2011,Construcción,0.08762960304728026,0.08678313931019772,0.08678520498024767,0.00020656700499416258,-1.797824699690425,-0.15602458508118575
2011,"Comercio, hoteles y restaurantes",0.1187601650579391,0.11975503979067983,0.11975413936876406,-0.00009004219157782156,1.572113705527552,0.18826712379529056
2011,Transporte y comunicaciones,0.0864736808603087,0.08724144983384441,0.08724093826630286,-0.00005115675415501286,2.363843860762408,0.20622395632795226
2011,Finanzas e inmobiliarias,0.14356221453657483,0.14644067832359603,0.14644123157359556,0.00005532499995353213,-0.6831860217051045,-0.10004660241236069
2011,Servicios sociales,0.1468325610272486,0.15021118315474508,0.1502116703321025,0.000048717735742775936,1.07900877130184,0.16207970984023895
2012,Agricultura,0.05165803862687179,0.05316293506672723,0.05316293396695371,-1.0997735222506577e-7,1.952064286352201,0.10377746475459068
2012,Minería,0.08570816075101396,0.08599636212715807,0.0859967884730373,0.00004263458792258534,-0.447550476814877,-0.03848790368565596
2012,Manufactura,0.2371309048550911,0.2412385017281342,0.2412366179228126,-0.00018838053216230222,-0.8681517368122245,-0.20942998883239675
2012,"Electricidad, gas y agua",0.03110915582386229,0.030776218841724323,0.030776216889945373,-1.951778950265437e-7,-0.6530209466856807,-0.02009751428887596
2012,Construcción,0.091188035019539,0.08940881903340964,0.0894112011848569,0.00023821514472666117,-1.587085875840158,-0.1419032545423892
2012,"Comercio, hoteles y restaurantes",0.11838680766545304,0.11857348636169607,0.11857298839094521,-0.00004979707508567799,0.5944412202015918,0.07048467190206266
2012,Transporte y comunicaciones,0.08660181503078286,0.08653774794554578,0.08653774340994258,-4.5356031985743783e-7,0.001877170370519821,0.0001624460878607911
2012,Finanzas e inmobiliarias,0.14767938301695274,0.1456207987767638,0.14562078901393088,-9.762832903215113e-7,-0.8943863385913149,-0.130241244308948
2012,Servicios sociales,0.1505376992104332,0.14868513011884088,0.14868472074757538,-0.000040937126549733804,1.397321476764957,0.20776035356738728
2013,Agricultura,0.050134904333280994,0.050896471480076394,0.050896418244455344,-0.00000532356210503071,4.197681309931134,0.2136469436071882
2013,Minería,0.08364308991806405,0.08467562533453901,0.08467596725939952,0.000034192486050854676,-2.015863651162977,-0.1706952045252898
2013,Manufactura,0.22596075277258845,0.23154582881383978,0.23154601688464616,0.0000188070806372842,-0.3658403928904055,-0.08470888578928741
2013,"Electricidad, gas y agua",0.031207441848541847,0.031158298836202067,0.031158266297074244,-0.000003253912782275048,-0.2332157642015922,-0.007266598885668885
2013,Construcción,0.09726970933082965,0.09422887217518433,0.09422858696811028,-0.00002852070740549939,2.74464359668742,0.2586238878469275
2013,"Comercio, hoteles y restaurantes",0.118053308040106,0.11822005785277952,0.11822076537427861,0.00007075214990964751,1.432043931337711,0.16929732961233507
2013,Transporte y comunicaciones,0.08776792609421513,0.08718487056249899,0.08718477955814063,-0.000009100435835462939,3.086188211600319,0.26906863890330607
2013,Finanzas e inmobiliarias,0.15056653411221094,0.14912295856458185,0.14912280295300606,-0.000015561157579169205,-1.923851305058301,-0.28689009907509255
2013,Servicios sociales,0.15539633355016294,0.15296701638029808,0.15296639646088897,-0.00006199194091116578,-0.3560353916220773,-0.05446145086897054
2014,Agricultura,0.05027713508807499,0.05020601971067799,0.05020599601762843,-0.000002369304956395535,1.787500963451692,0.08974326625256263
2014,Minería,0.07290039237200205,0.07827174114503305,0.07827170161648267,-0.000003952855037736569,-7.472051244634315,-0.5848501654830851
2014,Manufactura,0.22085012939927728,0.22340544108593285,0.2234053343000547,-0.000010678587816781437,-0.8482892953277448,-0.18951235360585264
2014,"Electricidad, gas y agua",0.031693132893654066,0.03145028737109796,0.03145027262289922,-0.0000014748198738645524,-1.24565312425305,-0.03917613035132458
2014,Construcción,0.10444593853236174,0.1008578239315957,0.10085744945539732,-0.00003744761983837108,0.0008095250582940139,0.00008164663264976607
2014,"Comercio, hoteles y restaurantes",0.11862991806700139,0.1183416130535537,0.11834195781014367,0.0000344756589970574,1.952494208810829,0.23106198728364097
2014,Transporte y comunicaciones,0.08938985557370989,0.0885788908339625,0.08857884935607388,-0.000004147788862374213,-0.2565072206131145,-0.022721114453434277
2014,Finanzas e inmobiliarias,0.15469251273121923,0.1526295234217151,0.15262945226608474,-0.0000071155630360086874,0.5090571564940483,0.07769711496781717
2014,Servicios sociales,0.1571209853426994,0.15625865944643116,0.15625898655523565,0.000032710880448760804,-1.682766849357254,-0.2629474424893114
2015,Agricultura,0.053918200732576325,0.05209766791032566,0.05209766791032553,-1.3183898417423734e-14,2.762916370718889,0.14394149954571456
2015,Minería,0.05811892498101936,0.06550965867651071,0.06550965867651101,3.0531133177191805e-14,-3.415592255890976,-0.2237542828615521
2015,Manufactura,0.22200685384977328,0.22142849162452527,0.2214284916245248,-4.718447854656915e-14,-1.015543048457428,-0.22487016539969995
2015,"Electricidad, gas y agua",0.03408811735656258,0.03289062512510832,0.032890625125108076,-2.42861286636753e-14,-1.543882404429683,-0.0507792574013472
2015,Construcción,0.10549001972320884,0.1049679791277853,0.10496797912778562,3.191891195797325e-14,-0.6957646025933855,-0.07303300428287454
2015,"Comercio, hoteles y restaurantes",0.1224532285130144,0.12054157329000789,0.12054157329000838,4.85722573273506e-14,3.511944102071161,0.42333526737022353
2015,Transporte y comunicaciones,0.0901632404357705,0.08977654800474019,0.08977654800474003,-1.6653345369377348e-14,-0.8220538651203575,-0.07380115828445985
2015,Finanzas e inmobiliarias,0.15297701087205454,0.15383476180163688,0.15383476180163666,-2.220446049250313e-14,1.61209709700093,0.24799657291824803
2015,Servicios sociales,0.1607844035360202,0.15895269443935978,0.15895269443935986,8.326672684688674e-15,1.366675099229038,0.2172366894456351
2016,Agricultura,0.05829359663095816,0.05610589868176724,0.05610589868176452,-2.7200464103316335e-13,1.258488630478841,0.07060863559379844
2016,Minería,0.04991309856883092,0.05401601177492514,0.05401601177492865,3.5110803153770576e-13,-1.884536099711061,-0.10179512415227078
2016,Manufactura,0.22231154567944741,0.22215919976461035,0.22215919976461246,2.1094237467877974e-13,0.4785829203743972,0.10632159861138732
2016,"Electricidad, gas y agua",0.034747616607598744,0.03441786698208066,0.03441786698207416,-6.494804694057166e-13,-1.405680943475681,-0.048380539731782496
2016,Construcción,0.10644858499335688,0.10596930235828286,0.1059693023582875,4.635181127810029e-13,-0.03753195565899592,-0.003977235157325978
2016,"Comercio, hoteles y restaurantes",0.12829281280142618,0.12537302065722028,0.1253730206572185,-1.7763568394002505e-13,0.05446474834625281,0.006828410019504961
2016,Transporte y comunicaciones,0.08844317851296525,0.08930320947436787,0.08930320947436576,-2.1094237467877974e-13,-0.2149464472042305,-0.019195407600450097
2016,Finanzas e inmobiliarias,0.15079973285016612,0.15188837186111032,0.15188837186111023,-8.326672684688674e-15,-3.575045430069326,-0.5430078297027325
2016,Servicios sociales,0.16074983335525034,0.16076711844563527,0.1607671184456384,3.136380044566067e-13,-0.2901764827156512,-0.04665083696688584
2017,Agricultura,0.05760465765816981,0.05794912714456398,0.05794912714456391,-6.938893903907228e-15,1.409865751323098,0.08170048968018834
2017,Minería,0.05376302891139228,0.0518380637401116,0.05183806374011167,6.938893903907228e-15,-3.905633942038841,-0.20246050123295306
2017,Manufactura,0.21526282746841793,0.21878718657393267,0.2187871865739327,2.7755575615628914e-15,-0.7413111430048136,-0.16218937935392946
2017,"Electricidad, gas y agua",0.03333881225267622,0.03404321443013748,0.034043214430137386,-9.71445146547012e-15,-0.5646658872885291,-0.019223041882347185
2017,Construcción,0.10050336026654737,0.10347597262995212,0.10347597262995206,-5.551115123125783e-15,-1.311985617985779,-0.1357589878975872
2017,"Comercio, hoteles y restaurantes",0.1307012687199844,0.12949704076070528,0.12949704076070556,2.7755575615628914e-14,0.9996880238608787,0.1294566407739014
2017,Transporte y comunicaciones,0.0877525143296398,0.08809784642130253,0.08809784642130244,-8.326672684688674e-15,0.477430042363971,0.04206055854909704
2017,Finanzas e inmobiliarias,0.15446041707346614,0.15263007496181613,0.1526300749618162,5.551115123125783e-15,-0.9114071366321785,-0.13910813958490365
2017,Servicios sociales,0.16661311331970607,0.1636814733374782,0.16368147333747815,-5.551115123125783e-15,3.203928254913168,0.5244236972317625
2018,Agricultura,0.056413689231026694,0.05700917344459825,0.05700917344459816,-9.020562075079397e-15,0.9653513786288801,0.05503388417923578
2018,Minería,0.05881141096257996,0.05628721993698612,0.05628721993698596,-1.5959455978986625e-14,-4.47748708434442,-0.2520253002815084
2018,Manufactura,0.2119787984846168,0.21362081297651736,0.21362081297651725,-1.1102230246251565e-14,-0.1244861122196323,-0.02659282449664381
2018,"Electricidad, gas y agua",0.034261741190320244,0.03380027672149823,0.03380027672149828,4.85722573273506e-15,-0.1995400957006175,-0.0067445104517151215
2018,Construcción,0.09663482207519786,0.09856909117087262,0.09856909117087247,-1.5265566588595902e-14,0.2993275297417135,0.029504442569062997
2018,"Comercio, hoteles y restaurantes",0.13037316167453886,0.13053721519726164,0.1305372151972618,1.6653345369377348e-14,1.242190422264866,0.16215207846716634
2018,Transporte y comunicaciones,0.08729669137483806,0.08752460285223893,0.08752460285223887,-5.551115123125783e-15,1.394856333770233,0.1220842466491696
2018,Finanzas e inmobiliarias,0.15535851854844063,0.15490946781095338,0.15490946781095347,8.326672684688674e-15,-0.06093497941928661,-0.009439405232913091
2018,Servicios sociales,0.16887116645844094,0.1677421398890735,0.16774213988907344,-5.551115123125783e-15,0.484025651499655,0.08119149854375504
2019,Agricultura,0.057859048316370065,0.057136368773698376,0.05713636877369871,3.3306690738754696e-14,2.965325833617302,0.1694279503637337
2019,Minería,0.056331681422599325,0.05757154619258964,0.05757154619259014,4.9960036108132044e-14,-1.079371321192514,-0.062141075876991865
2019,Manufactura,0.2106877996387511,0.21133329906168394,0.21133410662260665,0.00008075609227164993,-0.01082758408335449,-0.0022882378091368762
2019,"Electricidad, gas y agua",0.036487217656512035,0.035374479423416136,0.03537447942341612,-1.3877787807814457e-15,0.02033753977293618,0.0007194298822206379
2019,Construcción,0.0916371682607022,0.09413599516795003,0.09413599516795043,4.0245584642661925e-14,-2.155008539843339,-0.20286387349358448
2019,"Comercio, hoteles y restaurantes",0.13161412585567808,0.13099364376510847,0.13099364376510925,7.771561172376096e-14,0.06304138586469277,0.008258020842418359
2019,Transporte y comunicaciones,0.0862049751136642,0.08675083324425113,0.08675083324425048,-6.522560269672795e-14,0.06996641145780869,0.0060696444930749775
2019,Finanzas e inmobiliarias,0.15500701232068784,0.15518276543456422,0.15518249624758945,-0.000026918697476618902,0.1063362877133422,0.016501530569058318
2019,Servicios sociales,0.17417097141503518,0.17152106893673807,0.17152053056278882,-0.00005383739492548223,1.22946186677786,0.21087795169645535
2020,Agricultura,0.06773124892602672,0.0627951486211984,0.06279514862119817,-2.220446049250313e-14,3.389846279710143,0.21286590093741414
2020,Minería,0.04349727374915295,0.04991447758587614,0.04991447758587564,-4.9960036108132044e-14,-8.483295101509748,-0.42343924319867693
2020,Manufactura,0.21276973499049195,0.21172876731462154,0.211729574875545,0.00008075609234658998,-1.930024983786335,-0.40864336931626133
2020,"Electricidad, gas y agua",0.0412622675579289,0.03887474260722047,0.03887474260722046,-1.3877787807814457e-15,-0.8771261881283954,-0.0340980547975438
2020,Construcción,0.07419878025179358,0.08291797425624789,0.08291797425624801,1.2490009027033011e-14,-9.761664221966765,-0.8094174226551775
2020,"Comercio, hoteles y restaurantes",0.13447601236075454,0.1330450691082163,0.13304506910821626,-5.551115123125783e-15,1.953203178637931,0.2598640518842712
2020,Transporte y comunicaciones,0.07930018901929756,0.08275258206648088,0.08275258206648115,2.6367796834847468e-14,-1.071150570203915,-0.08864047546635755
2020,Finanzas e inmobiliarias,0.16581348231091078,0.1604102473157993,0.16040997812882507,-0.00002691869742388331,0.6845146278142356,0.10980297647654236
2020,Servicios sociales,0.18095101083364304,0.1775609911243391,0.17756045275038995,-0.00005383739491438,2.264607604362762,0.402104751532628
2021,Agricultura,0.06812425819836827,0.06792775356219749,0.06792466277735687,-0.00030907848406203087,1.204753520687161,0.08183247662250884
2021,Minería,0.05167752306010112,0.047587398404627036,0.0475877123285182,0.000031392389116674524,-2.474676532535527,-0.11776419493643557
2021,Manufactura,0.2254684448099586,0.21911908990022527,0.21911905769970016,-0.000003220052510743976,3.971828176181219,0.8703032473099473
2021,"Electricidad, gas y agua",0.03758819846172537,0.039425233009827136,0.03942546134572378,0.000022833589664178477,1.474460386710647,0.058131280982061544
2021,Construcción,0.06839621319028438,0.07129749672103898,0.07129791220545306,0.00004154844140819014,-2.709261822021173,-0.1931647115280514
2021,"Comercio, hoteles y restaurantes",0.15159948786482622,0.14303775011279038,0.1430377364650371,-0.0000013647753288603681,6.420836065770416,0.9184218570608743
2021,Transporte y comunicaciones,0.0773197947721092,0.07830999189570337,0.07831022794678064,0.00002360510772680957,0.3587370035522532,0.028092776521122003
2021,Finanzas e inmobiliarias,0.1472112931413138,0.15651238772611228,0.15651328198611508,0.00008942600027983527,-6.700988681017407,-1.0487937310178428
2021,Servicios sociales,0.17261478650131304,0.17678289866747804,0.17678394724531565,0.00010485778376145838,0.09759719797223987,0.017253617897615082
2022,Agricultura,0.07446822431129464,0.07129624125483146,0.07129315046999224,-0.0003090784839218652,-0.8934836504422696,-0.06369926433345868
2022,Minería,0.06852302912592322,0.06010027609301217,0.06010059001690361,0.0000313923891444301,-1.176746730117744,-0.07072317278053847
2022,Manufactura,0.2272809013128256,0.22637467306139208,0.22637464086086873,-0.0000032200523358838495,-0.5837025630257742,-0.13213545807452823
2022,"Electricidad, gas y agua",0.03689782093006302,0.0372430096958942,0.037243238031789104,0.00002283358949070613,1.372060406158591,0.05109997230055764
2022,Construcción,0.0643821045961047,0.06638915889319455,0.06638957437760729,0.0000415484412735756,0.7594919834269636,0.05042234952292088
2022,"Comercio, hoteles y restaurantes",0.1592319325249134,0.15541571019486983,0.15541569654711584,-0.0000013647753982493072,0.5579108185024388,0.08670809846872805
2022,Transporte y comunicaciones,0.07874374010427085,0.07803176743819001,0.07803200348926764,0.00002360510776289182,2.453327082308974,0.1914380274470487
2022,Finanzas e inmobiliarias,0.1313894865530243,0.13930038984716903,0.13930128410717157,0.00008942600025485525,0.28125281628314,0.039178878466999814
2022,Servicios sociales,0.1590827605415803,0.16584877352144667,0.1658498220992841,0.00010485778374202948,-0.6500565364832234,-0.10781176093021937
2023,Agricultura,0.07437991211020029,0.07442406821074746,0.07442406821074765,1.942890293094024e-14,0.4196019054416946,0.031228480831952368
2023,Minería,0.05390292684300966,0.06121297798446644,0.061212977984466455,1.3877787807814457e-15,-0.6001539964622307,-0.036737213372732086
2023,Manufactura,0.21829558579114905,0.22278824355198734,0.22278824355198745,1.1102230246251565e-14,-1.039587191784061,-0.23160780447671406
2023,"Electricidad, gas y agua",0.04278606439618017,0.03984194266312159,0.03984194266312166,6.938893903907228e-15,0.3562460571739474,0.014193534983887575
2023,Construcción,0.0654208569255472,0.06490148076082594,0.06490148076082608,1.3877787807814457e-14,-1.415255627508405,-0.09185218588038759
2023,"Comercio, hoteles y restaurantes",0.15497760500295782,0.15710476876393561,0.15710476876393561,0,-3.489136011462874,-0.5481599062667954
2023,Transporte y comunicaciones,0.08079629003633905,0.07977001507030496,0.0797700150703049,-5.551115123125783e-15,-2.502589639302834,-0.19963161324197598
2023,Finanzas e inmobiliarias,0.1352879658581932,0.13333872620560874,0.13333872620560866,-8.326672684688674e-15,-0.1634304909659878,-0.021791613488562046
2023,Servicios sociales,0.17415279303642356,0.16661777678900191,0.16661777678900183,-8.326672684688674e-15,3.47272225290181,0.5786172611841933
2024,Agricultura,0.07820699935819195,0.07629345573419612,0.07629345573419605,-6.938893903907228e-15,3.80223132133859,0.29008536700571946
2024,Minería,0.04456882379216304,0.049235875317586345,0.04923587531758655,2.0816681711721685e-14,-2.330699844728882,-0.11475404695778957
2024,Manufactura,0.20772180707130442,0.21300869643122672,0.21300869643122544,-1.27675647831893e-13,-1.195620071694396,-0.25467747289863163
2024,"Electricidad, gas y agua",0.046025004629380736,0.044405534512780453,0.04440553451277984,-6.106226635438361e-14,0.9377115268507139,0.041639581568600856
2024,Construcción,0.0665658490417016,0.0659933529836244,0.06599335298362496,5.689893001203927e-14,0.5336129650584118,0.035214908759738504
2024,"Comercio, hoteles y restaurantes",0.15389488551325728,0.15443624525810756,0.15443624525810828,7.216449660063518e-14,-0.09326703363218547,-0.01440381048051643
2024,Transporte y comunicaciones,0.07985764737193872,0.08032696870413888,0.08032696870413869,-1.942890293094024e-14,1.149510533655444,0.09233669666201862
2024,Finanzas e inmobiliarias,0.1390413763762867,0.13716467111723996,0.1371646711172403,3.3306690738754696e-14,0.4076931953080921,0.05592110305117127
2024,Servicios sociales,0.18411760684577558,0.17913519994109955,0.17913519994109964,8.326672684688674e-15,2.744973157275121,0.4917213153614303
