activity,start,end,n,ptf_positive_years,production,labor_composition,hours,labor,capital_tic,capital_non_tic,capital,energy,materials,services,intermediate,factors,ptf
Total de la economía,2005,2024,20,11,3.258235901758046,0.2084779480981281,0.7134902940407961,0.9219682421389243,0.046746919242166236,0.876822819762212,0.9235697390043782,0.1645015551702621,0.5959939015236719,0.7253049986100976,1.4858004553040316,3.3313384364473344,-0.07310253468928843
