year,activity_full,activity,production,labor_composition,hours,labor,capital_tic,capital_non_tic,capital,energy,materials,services,intermediate,factors,ptf
2006,"Actividades de servicios sociales, comunales y personales",Servicios sociales,4.64995293760504,1.448170073766326,-1.953115808002354,-0.5049457342360282,-0.03009218978675,0.2351930995510519,0.2051009097643019,0.006669806414813908,0.1776463314251095,1.635318952203533,1.8196350900434564,1.51979026557173,3.130162672033309
2007,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,3.64150359399309,-0.8162752098068345,-0.04152578460687882,-0.8578009944137134,0.05999223878226221,0.9385859755463186,0.9985782143285808,0.1151369044825252,0.8867850740187213,0.1755975530459738,1.1775195315472202,1.3182967514620878,2.323206842531002
2007,Minería y extracción,Minería,1.869625670648567,0.3446124163948778,0.7444733408264363,1.0890857572213142,-0.1665714565812502,4.348463676420039,4.1818922198387884,0.3832602683762885,-0.1195282099072407,0.6592225441987862,0.922954602667834,6.193932579727936,-4.324306909079369
2007,Industrias manufactureras,Manufactura,6.530753554376734,0.2662586286769774,1.304853133458309,1.5711117621352864,-0.03138246492770765,1.140556366946228,1.1091739020185203,0.3197591563902546,2.370808422303498,1.152548147536624,3.8431157262303763,6.523401390384183,0.007352163992550231
2007,"Electricidad, gas y agua","Electricidad, gas y agua",4.072864127149423,0.1142028439227491,-0.09952242194861292,0.014680421974136174,-0.03725284780816875,1.616827479209489,1.5795746314013202,2.808240644296833,-0.03754324080077144,-0.751235167044059,2.0194622364520023,3.6137172898274588,0.4591468373219634
2007,Construcción,Construcción,6.205408681632107,0.09164790137694084,1.358941189538742,1.4505890909156829,-0.03309818333786507,1.580560440317772,1.547462256979907,0.05895209501336554,3.278771226058371,0.6333754103194289,3.971098731391166,6.969150079286756,-0.7637413976546483
2007,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",7.187040076915263,0.3746049539836688,3.526244967227977,3.9008499212116456,0.04568433853572047,0.248839589642143,0.2945239281778635,0.1696855039561175,0.4207469389284267,2.280687903280704,2.871120346165248,7.066494195554757,0.1205458813605063
2007,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,9.858001624523549,-0.01356933712156686,5.11460389679193,5.101034559670364,0.2441433626567904,1.628254530239845,1.8723978928966354,0.844483214828213,0.2146127545493464,3.091655778673143,4.150751748050703,11.124184200617702,-1.266182576094153
2007,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,6.777810617738655,0.3189550235587106,6.545618912350595,6.864573935909306,-0.1259498193598006,3.4087798434897,3.282830024129899,0.0310629440907205,-0.04297108422457668,2.159413460832385,2.147505320698529,12.294909280737734,-5.517098662999077
2007,"Actividades de servicios sociales, comunales y personales",Servicios sociales,4.468219676041052,1.602432734005871,2.929860553310562,4.532293287316433,-0.02786105988956245,0.346975509183988,0.31911444929442556,0.0972915625835421,-0.2067170498967661,2.425144455108202,2.3157189677949783,7.167126704405836,-2.698907028364784
2008,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,0.002142268019067473,0.8627225385358116,0.7131874123274282,1.57590995086324,-0.04171203018518505,0.8659077803262375,0.8241957501410524,0.1909303084773269,0.7892493683043247,-0.4855974451805512,0.4945822316011003,2.8946879326053927,-2.892545664586325
2008,Minería y extracción,Minería,9.185078757807652,1.383808935866611,1.780522400694911,3.164331336561522,0.6608794022435199,5.445492970718957,6.106372372962477,1.011654716163912,0.1036826476113777,1.57271413728185,2.6880515010571395,11.95875521058114,-2.773676452773486
2008,Industrias manufactureras,Manufactura,0.6275762901807092,0.2861285484214647,-0.1712844692244447,0.11484407919701997,0.008218755997202485,1.337731318717736,1.3459500747149384,0.3471958470046391,0.3186524569356485,-0.1624193395138156,0.503428964426472,1.9642231183384304,-1.336646828157722
2008,"Electricidad, gas y agua","Electricidad, gas y agua",0.1424691928794353,-0.04989747796275285,0.0356860737660432,-0.014211404196709652,-0.02174756751440983,1.54291582267383,1.5211682551594201,1.458187581756751,0.01130548701613643,-1.383137740193791,0.08635532857909634,1.5933121795418068,-1.450842986662372
2008,Construcción,Construcción,10.4388696135838,-0.2465360184593206,-0.01559538869526201,-0.2621314071545826,-0.0184751741596693,0.5021565376129855,0.4836813634533162,0.2176314821945488,4.398506643428669,2.658478108110444,7.274616233733662,7.496166190032396,2.942703423551406
2008,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",3.823033559313416,0.452585536666871,1.325685792882551,1.778271329549422,0.04938302613898589,0.1374074676285912,0.18679049376757711,0.1761254116101001,1.029762285365466,0.9580327899365735,2.1639204869121396,4.128982310229139,-0.3059487509157224
2008,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,3.357263059007209,-0.2193861710681089,1.390118615896276,1.170732444828167,0.1695089402312998,0.7609486213967136,0.9304575616280134,0.9869285396344427,0.2828525309065028,0.7078871586256719,1.9776682291666174,4.078858235622798,-0.7215951766155886
2008,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,4.834300033692962,-0.2121608032730495,4.206840807001577,3.994680003728528,0.1106345084073738,2.27384944086316,2.3844839492705336,0.03069867243677094,0.07442261954220779,1.480120934260127,1.5852422262391057,7.964406179238168,-3.130106145545206
2008,"Actividades de servicios sociales, comunales y personales",Servicios sociales,3.393334654929259,1.012983858967127,-1.424368339832299,-0.4113844808651721,-0.02685751546758862,0.2308863309395538,0.20402881547196516,0.1106559589966092,0.5554202661573401,1.511616259656364,2.177692484810313,1.9703368194171063,1.422997835512152
2009,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,-1.656022328489826,-0.6355591955731349,1.762816650342326,1.127257454769191,-0.02369117238446292,1.331757886893078,1.3080667145086151,0.04043580087845212,-1.361446808635548,-0.1794831607436276,-1.5004941685007234,0.9348300007770827,-2.590852329266908
2009,Minería y extracción,Minería,10.43268725845561,-0.6333619190907482,-2.169824174470773,-2.8031860935615214,0.2402434463681774,3.004779138784361,3.2450225851525385,0.4459435392490133,0.05833567847653815,2.00672329470552,2.5110025124310713,2.9528390040220884,7.47984825443352
2009,Industrias manufactureras,Manufactura,-4.119428161108374,-0.3631356019682916,0.3725093841322218,0.0093737821639302,-0.009845814151814422,1.010465383073433,1.0006195689216184,0.16462416519065,-2.829898787667986,-0.2202349092941371,-2.885509531771473,-1.8755161806859244,-2.243911980422449
2009,"Electricidad, gas y agua","Electricidad, gas y agua",2.882954470155052,-0.0198280142094158,0.06586408968577319,0.046036075476357394,-0.01817382447075628,1.492175641512695,1.4740018170419387,2.81008054535463,-0.3615207864143202,-0.9787875558195867,1.469772203120723,2.9898100956390192,-0.1068556254839663
2009,Construcción,Construcción,1.237189062747213,-0.5210050019142818,0.9440604927307383,0.42305549081645655,-0.01083927639184895,1.706237797184134,1.695398520792285,0.08037532732923448,-0.5078247087467492,0.8195587154390939,0.3921093340215791,2.5105633456303207,-1.273374282883108
2009,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",-0.1781273740695255,-0.5971767825289275,1.50575769536005,0.9085809128311225,0,0,0,0.03162593089652087,-0.4957171798573987,0.2441163221797714,-0.21997492678110644,0.6886059860500161,-0.8667333601195416
2009,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,-4.191742053854242,0.0594741156700138,1.904926762456506,1.9644008781265199,-0.2456274899330718,0.6749714335119285,0.42934394357885663,0.3722276666254029,-0.3585960144805836,-1.984307145232702,-1.9706754930878825,0.423069328617494,-4.614811382471736
2009,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,3.301836952261183,-2.094478263259047,0.872154703341478,-1.222323559917569,-0.1374657908535355,2.069545102080167,1.9320793112266317,0.008844928575249125,-0.02374217529178635,0.8255583114938864,0.8106610647773491,1.5204168160864118,1.781420136174772
2009,"Actividades de servicios sociales, comunales y personales",Servicios sociales,2.907167496110219,-0.2272413249999735,1.193414654067363,0.9661733290673894,-0.003045194741076242,0.1093854801560985,0.10634028541502226,0.03162625617685885,-0.3374547667852199,1.596360651243669,1.290532140635308,2.3630457551177195,0.5441217409924994
2010,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,0.5682483541499472,-0.01569332767833942,0.7221168741570042,0.7064235464786648,-0.007875020040009874,0.9653464538757595,0.9574714338357496,0.2012923635226936,-0.3049331399416094,0.4856245807038022,0.38198380428488643,2.045878784599301,-1.477630430449354
2010,Minería y extracción,Minería,10.04443751780562,1.3664019058649,4.064248745437144,5.430650651302044,0.4609746331895173,3.066293903471695,3.5272685366612127,0.5728844063379139,0.1771751114151589,1.773289820776227,2.5233493385293,11.481268526492556,-1.436831008686941
2010,Industrias manufactureras,Manufactura,2.402655258648156,0.2120926755062772,0.3440067421605215,0.5560994176667987,0.003771004665336043,1.132550854779035,1.1363218594443711,0.4567982711936659,1.269780749507992,0.1175845655293081,1.844163586230966,3.536584863342136,-1.13392960469398
2010,"Electricidad, gas y agua","Electricidad, gas y agua",1.611580278822089,-0.007170185061300537,1.751394622455481,1.7442244373941804,-0.003110441601595809,1.805001577509271,1.801891135907675,-0.5069422545302115,0.0928360480591962,0.2613087460614837,-0.15279746040953157,3.3933181128923238,-1.781737834070235
2010,Construcción,Construcción,-1.397167747813288,0.2942491815257104,1.710581468982176,2.0048306505078863,-0.005721481104593962,1.806469373102766,1.8007478919981719,0.01889765235427921,-0.2115257647666822,-0.964967884655799,-1.157595997068202,2.6479825454378565,-4.045150293251145
2010,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",4.924821626701625,0.2414883974796689,3.067199700538586,3.308688098018255,0,0,0,0.03281334731939194,1.100528731522638,1.085814969224443,2.2191570480664726,5.5278451460847275,-0.6030235193831022
2010,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,10.06583545938478,0.4705596317538481,2.735387617227155,3.205947248981003,-0.014630538805216,0.4021984751298442,0.3875679363246282,0.7011660027489993,0.7154903734913807,3.659819906566061,5.076476282806441,8.669991468112073,1.395843991272702
2010,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,3.59889484425544,1.209650803645003,0.3957684238224584,1.6054192274674615,-0.005968033019168235,2.002105891527759,1.9961378585085907,0.000862465556297794,0.1668965805786818,0.705093631001193,0.8728526771361726,4.474409763112225,-0.8755149188567843
2010,"Actividades de servicios sociales, comunales y personales",Servicios sociales,4.517792958313471,0.1895815386198612,2.198803045562329,2.38838458418219,0,0,0,-0.001428619667066931,0.2651426672757443,1.703194117130298,1.9669081647389755,4.3552927489211655,0.1625002093923058
2011,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,2.219937027671826,-0.222358248282799,-0.5290844880065659,-0.751442736289365,0.007934908013364323,0.9008057619690356,0.9087406699823999,0.1597752666886426,0.8890505935129932,-0.03501297488343274,1.0138128853182031,1.171110819011238,1.048826208660588
2011,Minería y extracción,Minería,13.14055991658751,1.275931411994933,1.830258694459875,3.1061901064548083,0.1547205951058349,6.089269613262388,6.243990208368223,0.8316913544543202,0.1319081926336662,2.152824927517119,3.1164244746051053,12.466604789428136,0.6739551271593776
2011,Industrias manufactureras,Manufactura,5.106219322171857,0.04519172876148528,0.8380830288287083,0.8832747575901936,0.007601065419899416,1.183606502144564,1.1912075675644636,0.6784877572521267,1.947303455811906,0.7154240331423265,3.3412152462063593,5.415697571361016,-0.3094782491891603
2011,"Electricidad, gas y agua","Electricidad, gas y agua",2.477607801171988,0.3864884643374915,0.865910289033677,1.2523987533711685,0.01285790866062335,2.007834263129661,2.0206921717902846,0.8229677489425388,0.1903037165205945,0.07708175938347409,1.0903532248466072,4.3634441500080605,-1.885836348836071
2011,Construcción,Construcción,8.091296078416477,0.01222800761278166,1.82254504279749,1.8347730504102717,0.01020268180111086,2.166200215800195,2.1764028976013057,0.1116895928636588,3.954113056002803,1.812142181228863,5.877944830095324,9.889120778106902,-1.797824699690425
2011,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",6.519047678181522,-0.1460564393514067,2.063854952614744,1.9177985132633373,0,0,0,0.1117374458801302,0.7464574743859648,2.170940539124538,3.0291354593906332,4.94693397265397,1.572113705527552
2011,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,9.020774040892743,0.1261258096531501,1.046549037310284,1.172674846963434,0.0889227933270931,0.5304777109717633,0.6194005042988564,1.064754993093291,0.2591119424257858,3.540987893348968,4.864854828868045,6.6569301801303356,2.363843860762408
2011,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,6.568847805814571,-0.09689649305706283,2.457186370308516,2.360289877251453,0.08720443551330928,2.44851442905692,2.5357188645702293,0.02454740792463821,0.07093875385959159,2.260538923913763,2.356025085697993,7.252033827519675,-0.6831860217051045
2011,"Actividades de servicios sociales, comunales y personales",Servicios sociales,4.67445367446464,0.7381619215690784,1.370941615542984,2.1091035371120626,0,0,0,0.02731370950508885,0.175758618208233,1.283269038337416,1.4863413660507376,3.5954449031628,1.07900877130184
2012,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,2.427311729180914,-0.04835329935479528,-0.9687657944145254,-1.0171190937693206,0.007515974457589445,0.6068116151912916,0.614327589648881,0.1497054431946424,0.545505317992573,0.1828281857619375,0.8780389469491529,0.47524744282871323,1.952064286352201
2012,Minería y extracción,Minería,4.429416464187597,-0.8661719854968619,-0.6339789560495476,-1.5001509415464094,0.3818840527716028,5.515362504011742,5.897246556783345,0.2116803391840487,-0.003235364239063889,0.2714263508205542,0.47987132576553904,4.8769669410024745,-0.447550476814877
2012,Industrias manufactureras,Manufactura,0.3408411708107906,-0.03935893394228643,0.07186816620883296,0.032509232266546534,0.009938834290402805,1.146969325880151,1.1569081601705538,0.009515695403762452,-0.009596326442079141,0.01965614622423126,0.01957551518591457,1.2089929076230148,-0.8681517368122245
2012,"Electricidad, gas y agua","Electricidad, gas y agua",2.973530916989908,-0.06803536194112383,-0.1612472888275597,-0.22928265076868354,0.01166568221422304,2.005905186360032,2.0175708685742553,1.973557982330083,0.177880140479799,-0.3131744769398651,1.838263645870017,3.626551863675589,-0.6530209466856807
2012,Construcción,Construcción,4.551496340281069,0.04290089750130658,1.280215553257234,1.3231164507585405,0.008838756477484009,2.381676249202712,2.390515005680196,0.0487459013519799,1.929888498441328,0.4463163598891828,2.4249507596824906,6.138582216121227,-1.587085875840158
2012,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",3.6496086612261,-0.1069205877634853,1.491170124059848,1.3842495362963627,0,0,0,0.1057437171430049,0.2008173695314522,1.364356818053689,1.670917904728146,3.0551674410245084,0.5944412202015918
2012,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,2.414708155861511,-0.0271075418456002,1.088504058747838,1.061396516902238,0.1313716814516693,0.272920292051101,0.40429197350277035,0.6391178342757327,0.08186610919065095,0.2261585516195997,0.9471424950859832,2.4128309854909915,0.001877170370519821
2012,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,5.100954841830241,-0.7822501298836088,2.586797950911495,1.8045478210278865,0.137300352747464,2.262316790100725,2.399617142848189,0.02828923138006307,0.04009557310962684,1.722791412055791,1.791176216545481,5.995341180421557,-0.8943863385913149
2012,"Actividades de servicios sociales, comunales y personales",Servicios sociales,5.50934344110896,0.7185616143610916,0.6174453545739478,1.3360069689350393,6.604654257652819e-17,5.055741251944788e-16,5.716206677710069e-16,0.08769842637039219,0.08780369582167627,2.600512873216895,2.7760149954089632,4.112021964344003,1.397321476764957
2013,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,5.931989292172268,0.09990292114106271,-0.5072298193824274,-0.4073268982413647,0.008221475845091067,0.6641451627698847,0.6723666386149757,0.1164859995099157,1.148592351030322,0.2041898913272853,1.469268241867523,1.734307982241134,4.197681309931134
2013,Minería y extracción,Minería,3.92678458073723,1.311019917543759,-0.8658546021068676,0.4451653154368913,0.4727645587980974,4.990337658704894,5.463102217502992,0.1502439506517888,-0.01542723866368846,-0.1004360130277752,0.034380698960325154,5.942648231900208,-2.015863651162977
2013,Industrias manufactureras,Manufactura,1.540174155857699,0.4819934590328042,-0.7188196868176155,-0.23682622778481133,0.01762387653185212,1.121708690143649,1.1393325666755012,0.5240442686311099,0.2325070997438194,0.2469568414824851,1.0035082098574142,1.9060145487481042,-0.3658403928904055
2013,"Electricidad, gas y agua","Electricidad, gas y agua",3.771982794594653,-0.07753575209534237,0.003528239608503423,-0.07400751248683896,0.01742237607978224,1.998650091114915,2.016072467194697,2.476292851076942,-0.05045395307967054,-0.3627052939088851,2.0631336040883865,4.005198558796245,-0.2332157642015922
2013,Construcción,Construcción,9.6170571444965,0.01122803755741554,-0.4307920832509653,-0.41956404569354977,0.006658704011810629,1.819616474127953,1.8262751781397637,0.08506652942928834,3.046402901780314,2.334232984153263,5.465702415362865,6.87241354780908,2.74464359668742
2013,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",4.18645749807478,0.2830654850975311,0.9363396560986846,1.2194051411962157,0,0,0,0.04555516751943421,0.433032633439705,1.056420624581715,1.535008425540854,2.7544135667370697,1.432043931337711
2013,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,5.368728503847287,0.2742165068111925,-0.9450969890064006,-0.6708804821952081,0.2286461222291608,0.3354932956005676,0.5641394178297284,0.4742725894506525,-0.05436986537834863,1.969378632540144,2.3892813566124476,2.282540292246968,3.086188211600319
2013,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,4.922508236129364,0.9041935519063542,2.368722889873924,3.272916441780278,0.1964009530692399,2.194056330052272,2.390457283121512,0.00578311634297964,0.003866133663090435,1.173336566279804,1.1829858162858742,6.846359541187665,-1.923851305058301
2013,"Actividades de servicios sociales, comunales y personales",Servicios sociales,6.873471363057071,1.50505589385022,1.881042553125713,3.386098446975933,5.56262713479751e-17,7.921944526938658e-16,8.478207240418409e-16,0.08442947593656094,0.1690294840318295,3.589949347734824,3.843408307703214,7.229506754679148,-0.3560353916220773
2014,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,2.557183832071175,-0.2049222977659499,-0.3615948423179039,-0.5665171400838538,0.007089445511711884,0.5397985501738416,0.5468879956855535,0.1157313495134695,0.1182283307447448,0.5553523327595692,0.7893120130177835,0.7696828686194832,1.787500963451692
2014,Minería y extracción,Minería,-2.202977536476869,1.569329598875586,-0.1578976817863749,1.4114319170892111,0.4482564663515059,4.763350466597277,5.211606932948783,-0.1754736071682067,-0.05834131866461243,-1.120150216047729,-1.353965141880548,5.269073708157446,-7.472051244634315
2014,Industrias manufactureras,Manufactura,0.9203612284743201,0.07014571271773028,0.4991585461521289,0.5693042588698591,0.01618634026462084,1.154471343828185,1.1706576840928058,-1.033433186423173,0.5636868734001307,0.4984348938624424,0.028688580839400124,1.768650523802065,-0.8482892953277448
2014,"Electricidad, gas y agua","Electricidad, gas y agua",5.483972451620112,0.1424652530869032,0.6067308339590236,0.7491960870459268,0.01721259678211071,2.032390487016812,2.0496030837989228,2.048368699884203,0.06194817783406299,1.820509527310047,3.930826405028313,6.729625575873162,-1.24565312425305
2014,Construcción,Construcción,8.799313094679917,0.1480914636148709,1.411440289452063,1.559531753066934,0.007064864535121224,1.82293603075335,1.8300008952884712,0.09962597667531885,2.894461366659457,2.414883577931441,5.408970921266217,8.798503569621623,0.0008095250582940139
2014,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",4.26102240886177,-0.04358627198251713,0.6706176228255323,0.6270313508430152,0.001979322839416227,0.004006387554485413,0.00598571039390164,0.08650230837279073,0.5393947250604962,1.049614105380737,1.675511138814024,2.308528200050941,1.952494208810829
2014,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,4.291399971232046,0.5729145305916332,1.211749259713855,1.7846637903054883,0.3079847477278422,0.538845985643737,0.8468307333715792,0.4941997725012893,-0.02628078325197988,1.448493678918784,1.9164126681680933,4.547907191845161,-0.2565072206131145
2014,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",Finanzas e inmobiliarias,6.191105067172664,-0.05831375149186867,1.476812709072262,1.4184989575803935,0.1349553116931634,2.291032772351369,2.4259880840445325,0.03090905679928479,0.0838389897156451,1.722812822538761,1.8375608690536909,5.682047910678617,0.5090571564940483
2014,"Actividades de servicios sociales, comunales y personales",Servicios sociales,4.401123694153952,1.16766354342157,3.576822708453979,4.744486251875549,0.0008303444947546496,0.004608548229687095,0.005438892724441745,0.03729616652991944,0.02472854696092169,1.271940685420375,1.3339653989112161,6.083890543511207,-1.682766849357254
2015,"Agricultura, ganadería, caza, silvicultura y pesca",Agricultura,4.660559598596681,-0.1698427387052327,-0.5625665259289695,-0.7324092646342022,-0.005343459905956216,0.5751282529505268,0.5697847930445706,0.07972342571522038,1.606012049758777,0.3745322239934256,2.060267699467423,1.8976432278777917,2.762916370718889
2015,Minería y extracción,Minería,-0.6781495444389662,-0.2210445530933419,-0.3970404076984484,-0.6180849607917903,0.04163289877172184,3.360192738936506,3.4018256377082277,0.545034196380898,0.01210743596125577,-0.6034395978065819,-0.046297965464428104,2.7374427114520095,-3.415592255890976
2015,Industrias manufactureras,Manufactura,2.330465530253978,-0.04823463053174594,0.6761085375569432,0.6278739070251973,0.0146663938137152,0.9829037585360139,0.997570152349729,0.005084407544455998,1.627291074468659,0.08818903732336432,1.7205645193364794,3.346008578711406,-1.015543048457428
2015,"Electricidad, gas y agua","Electricidad, gas y agua",3.146202066399173,0.06563342603134775,-0.2366185828353298,-0.17098515680398205,-0.0007379788053507666,1.336077357774829,1.3353393789694783,1.287243928378749,0.5841143557421458,1.654371964542466,3.5257302486633604,4.6900844708288565,-1.543882404429683
2015,Construcción,Construcción,5.756590922360694,-0.120353847519144,3.102475629986619,2.982121782467475,-0.006578855822139919,0.102013889765019,0.09543503394287908,0.1217461729402812,2.081890717600573,1.17116181800287,3.3747987085437243,6.452355524954078,-0.6957646025933855
2015,"Comercio, hoteles y restaurantes","Comercio, hoteles y restaurantes",3.205947708883095,-0.3033147118650842,-1.585633902417081,-1.8889486142821652,0.02130361036746537,0.03768641654236882,0.05899002690983419,0.08148440263143626,0.9104870304997658,0.5319907610530625,1.5239621941842647,-0.30599639318806626,3.511944102071161
2015,"Transporte, almacenamiento y comunicaciones",Transporte y comunicaciones,2.01583449046181,0.0221961407673981,1.847156003739584,1.869352144506982,0.1181867287813294,0.1587996285759773,0.2769863573573067,-0.1015148284581617,0.218250911904872,0.5748137702711681,0.6915498537178784,2.8378883555821672,-0.8220538651203575
